warehouse,product,alpha,unit_code,long_description,nominal_key,purchase_key,analysis_a,analysis_b,last_supplier,physical_qty,on_order_qty,current_cost,min_stock_level
ES,MSROBELT36,MAINT,EACH,ROUND BELT 203581,199,199,199,OBS,Unknown,0,0,0,0
ES,MSSCDVR188,MISC,EACH,FLAT SCREWDRIVER MEDIUM SIZE,199,199,199,OBS,BI10,0,0,0,0
ES,MSSCREW102,MISC,EACH,4MM SCREWS MACHINED,199,199,199,OBS,,0,0,0,0
ES,MSSEALS32,MAINT,EACH,SEALS 20-35-7 201263,199,199,199,OBS,Unknown,0,0,0,0
ES,MSSEBSC199,MISC,EACH,SEB SCREW DRIVERS,199,199,199,OBS,BH09,0,0,9,0
ES,MSSFLAP143,MISC,EACH,SLEEP FLAP GLASSES,199,199,199,OBS,BW03,0,0,0,0
ES,MSSHPWHL12,MISC,EACH,SHARPENING WHEEL 125X120X31.75 38 A60,199,199,199,OBS,BC14,0,0,0,0
ES,MSSHSORD42,MAINT,EACH,SHAFT SORD 202380,199,199,199,OBS,Unknown,0,0,0,0
ES,MSSILICONE,MISC,EACH,SILICONE SEALER,199,199,199,,BO01,0,0,15,0
ES,MSSILK41,MISC,EACH,SILK 120T,199,199,199,OBS,BW07,0,0,0,0
ES,MSSLGSWS39,MISC,EACH,115mmX1.5 HSS SLITTING SAWS,199,199,199,OBS,Unknown,0,0,0,0
ES,MSSLRSLR31,MISC,EACH,SILVER SOLDER No216,199,199,199,OBS,BO01,0,0,0,0
ES,MSSMGRIP21,MAINT,EACH,S/MASTERS GRIPPERS 201035,199,199,199,OBS,Unknown,0,0,0,0
ES,MSSOCKET230,MISC,EACH,SOCKET SPANNER 10MM TO 24MM,199,199,199,OBS,,0,0,0,0
ES,MSSOCSCS80,MISC,EACH,M5X12 SOC HD SCREWS,199,199,199,OBS,Unknown,0,0,0,0
ES,MSSOCSCS81,MISC,EACH,M5X20 SOC HD SCREWS,199,199,199,OBS,Unknown,0,0,0,0
ES,MSSOCSCS82,MISC,EACH,M6X12 SOC HD SCREWS,199,199,199,OBS,Unknown,0,0,0,0
ES,MSSOCSWS93,MISC,EACH,M4X25 SOC HD SCREWS,199,199,199,OBS,Unknown,0,0,0,0
ES,MSSOCSWS94,MISC,EACH,M6X20 SOC HD SCREWS,199,199,199,OBS,Unknown,0,0,0,0
ES,MSSOLDAB51,MAINT,EACH,SOLNA DAMPA BEARING 202250,199,199,199,OBS,Unknown,0,0,0,0
ES,MSSPOKT170,MISC,EACH,1/2" 17 TEETH SIMPLEX SPOCKET,199,199,199,OBS,BP50,0,0,0,0
ES,MSSPRING46,MISC,EACH,1m LENGHT SPRING,199,199,199,OBS,Unknown,0,0,0,0
ES,MSSSEPER48,MAINT,EACH,SPRINGS SEPERATORS 202500,199,199,199,OBS,Unknown,0,0,0,0
ES,MSSTARP126,MISC,EACH,BIBTAP 15MM STAR NFD CP,199,199,199,OBS,Unknown,0,0,0,0
ES,MSSTCOU139,MISC,EACH,50MM STRAIGHT COUPLING,199,199,199,OBS,,0,0,0,0
ES,MSSTK30178,MISC,EACH,NYLON STICKS 30MM O. D. X 1000MM,199,199,199,OBS,,0,0,0,0
ES,MSSTLWDS76,MISC,EACH,4X25 CSK STEEL WOOD SCREWS,199,199,199,OBS,BH09,0,0,0,0
ES,MSSTLWDS77,MISC,EACH,4X30 CSK STEEL WOODSCREWS,199,199,199,OBS,,0,0,0,0
ES,MSSTLWDS78,MISC,EACH,4X35 CSK WOOD SCREWS,199,199,199,OBS,BD28,0,0,0,0
ES,MSSTLWDS79,MISC,EACH,4X40 CSK STEEL WOODSCREWS,199,199,199,OBS,,0,0,0,0
ES,MSSTONE132,MISC,EACH,GRINDING STONES 150X20 X31.75 A26,199,199,199,OBS,BI14,0,0,0,0
ES,MSSTONE133,MISC,EACH,GRINDING STONES 150 X 20 X31.75 X A60,199,199,,OBS,Unknown,0,0,6.96,0
ES,MSSTONE134,MISC,EACH,GRINDING STONES 250 X40 X 31.75 A60,199,199,199,OBS,,0,0,0,0
ES,MSSTONE135,MISC,EACH,GRINDING STONES 250 X 40 X31.75 GC60,199,199,199,OBS,,0,0,0,0
ES,MSSTONE173,MISC,EACH,GRINDING STONE 150X19X12.7,199,199,199,OBS,BS02,0,0,0,0
ES,MSSUKKER54,MAINT,EACH,SUKKERS 202482,199,199,199,OBS,Unknown,0,0,0,0
ES,MST6PIN239,MISC,EACH,TAPER PINS 6MM,199,199,199,MISC,ia01,4,0,3,0
ES,MST7PIN240,MISC,EACH,TAPER PINS 7MM,199,199,199,MISC,ia01,7,0,3,0
ES,MSTAPEM226,MISC,EACH,TAPE MEASURE 5Mts,199,199,199,OBS,,0,0,0,0
ES,MSTAPSC223,MISC,EACH,SELF TAPING SCREWS,199,199,199,OBS,BO01,0,0,13.04,0
ES,MSTBINL159,MISC,EACH,10mm TUBE INLINE CONNECTORS 3106-10,199,199,199,OBS,,0,0,0,0
ES,MSTELBN213,MISC,EACH,STEEL DUST BIN,199,199,199,OBS,BS02,0,0,0,0
ES,MSTFILTE19,MAINT,EACH,TOHO FILTER 203537,199,199,199,OBS,Unknown,0,0,0,0
ES,MSTFTLTS49,MISC,EACH,TRIPLE FLINT LIGHTER,199,199,199,OBS,BO01,0,0,0,0
ES,MSTGHGLS51,MISC,EACH,TOUGH GLASSES,199,199,199,OBS,Unknown,0,0,0,0
ES,MSTHRED184,MISC,EACH,THREADING TOOL 2020,199,199,199,OBS,BF05,0,0,75,0
ES,MSTHRED185,MISC,EACH,THREAD TAPES,199,199,199,MISC,BE15,0,0,0.261,0
ES,MSTOOBEL63,MAINT,EACH,TOOTH BELT G.T.O. 200015,199,199,199,OBS,Unknown,0,0,0,0
ES,MSTPRPNS53,MISC,EACH,TAPER PINS 1/4"X3",199,199,199,OBS,Unknown,0,0,0,0
ES,MSTPRPNS54,MISC,EACH,TAPER PINS 1/4"X4",199,199,199,OBS,Unknown,0,0,0,0
ES,MSTPRPNS55,MISC,EACH,TAPER PINS 9/31"X3",199,199,199,OBS,,0,0,0,0
ES,MSTPRPNS56,MISC,EACH,TAPER PINS 9/32"X5",199,199,199,OBS,Unknown,0,0,0,0
ES,MSTPRPNS57,MISC,EACH,TAPER PINS 9/32"X6",199,199,199,OBS,,0,0,0,0
ES,MSTPRPNS58,MISC,EACH,TAPER PINS3/8"X1",199,199,199,OBS,Unknown,0,0,0,0
ES,MSTPRPNS59,MISC,EACH,TAPER PINS 3/8"X3",199,199,199,OBS,Unknown,0,0,0,0
ES,MSTPRPNS60,MISC,EACH,TAPER PINS 3/8"X4",199,199,199,MISC,Unknown,14,0,8,0
ES,MSTPRPNS61,MISC,EACH,TAPER PINS 5/8"X5",199,199,199,OBS,Unknown,0,0,0,0
ES,MSTPRPRS63,MISC,EACH,3/16" TAPER PIN REAMERS,199,199,199,OBS,Unknown,0,0,0,0
ES,MSTPRPRS64,MISC,EACH,5/16" TAPER PIN REAMERS,199,199,199,OBS,Unknown,0,0,0,0
ES,MSTPRPRS65,MISC,EACH,7/23" TAPER PIN REAMERS,199,199,199,OBS,Unknown,0,0,0,0
ES,MSTRDTPE30,MISC,EACH,P.T.F.E THREAD TAPE,199,199,199,MISC,BH09,0,0,0.238,0
ES,MSTSNPN76,MISC,EACH,TENSION PINS 8MM X 40MM,199,199,199,OBS,Unknown,0,0,20,0
ES,MSTSNPNS72,MISC,EACH,3X40 TENSION PINS,199,199,199,OBS,BG02,0,0,0,0
ES,MSTSNPNS73,MISC,EACH,4X40 TENSION PINS,199,199,199,OBS,Unknown,0,0,0,0
ES,MSTSNPNS74,MISC,EACH,5X40 TENSION PINS,199,199,199,OBS,BG02,0,0,0,0
ES,MSTSNPNS75,MISC,EACH,6X40 TENSION PINS,199,199,199,OBS,BG02,0,0,0,0
ES,MSUNFHT101,MISC,EACH,3/4'' UNF HT NUTS,199,199,199,OBS,BC01,0,0,0,0
ES,MSVDHBTS91,MISC,EACH,M6X50 VERANDA BOLTS,199,199,,OBS,Unknown,0,0,0.0869,0
ES,MSVNIER201,MISC,EACH,VERNIER 150MM,199,199,199,OBS,BT35,0,0,0,0
ES,MSWBR45M26,MAINT,EACH,WHEEL BRUSHES 45MM 202910,199,199,199,OBS,Unknown,0,0,0,0
ES,MSWBSTYS47,MISC,EACH,W/BARROW SOLID TYRES,199,199,199,OBS,Unknown,0,0,0,0
ES,MSWHEEL140,MISC,EACH,200 x 25 x16 WINE WHEEL,199,199,199,OBS,BI14,0,0,0,0
ES,MSWNALS156,MISC,EACH,1 INCH WIRE NAILS WITHOUT HEADS,199,199,199,OBS,BG09,0,0,0,0
ES,MSWRECH251,MISC,EACH,WRENCH PIPE 227/350MM,199,199,,OBS,Unknown,0,0,35.48,0
ES,MSWT35211,MISC,EACH,WHEEL SPANNER T35,199,199,199,OBS,,0,0,0,0
ES,MSY64X2177,MISC,EACH,Y PIECE AIR CONNECTERS 6MM 4X2,199,199,199,OBS,BI14,0,0,0,0
ES,NE12141800,BO,EACH,NEEDLE BEARING,BO,BO,BO,BO,IB01,0,0,16.93,0
ES,NE12158900,BO,EACH,NEEDLE BEARING,BO,BO,BO,BO,IB01,0,0,21.77,0
ES,NE12159300,BO,EACH,NEEDLE BEARING,BO,BO,BO,BO,IB01,0,0,22.23,0
ES,NE12185800,BO,EACH,NEEDLE BEARING,BO,BO,BO,BO,IB01,0,0,8.46,0
ES,NE12186700,BO,EACH,NEEDLE BUSHING,BO,BO,BO,BO,IB01,0,0,10.16,0
ES,OS0000001,SEAL,EACH,OILSEALS 071522525,199,199,199,OBS,Unknown,0,0,0,0
ES,OS0000002,SEAL,EACH,OILSEAL 09285-12002,199,199,199,OBS,Unknown,0,0,0,0
ES,OS12514503,SEAL,EACH,OILSEAL 125X145X13,199,199,199,OBS,Unknown,0,0,0,0
ES,OS162RMT19,SEAL,EACH,O"RING RMT 16-2MM,199,199,199,SEALS,Unknown,0,0,0,0
ES,OS182RMT18,SEAL,EACH,O"RING RMT 18-2MM,199,199,199,OBS,Unknown,0,0,0,0
ES,OS183RMT17,SEAL,EACH,O"RING RMT 18-3MM,199,199,199,OBS,Unknown,0,0,0,0
ES,OS20070004,SEAL,EACH,HYDRAULIC OIL SEALS 20070,199,199,199,OBS,Unknown,0,0,0,0
ES,OS20RING61,SEAL,EACH,"""O"" RING 20MM ID X 2MM",199,199,199,SEALS,,0,0,0,0
ES,OS2420X232,SEAL,EACH,O- RING SEALS 24 X20 X2MM,199,199,199,SEALS,BB05,0,0,0.87,0
ES,OS25170706,SEAL,EACH,OILSEAL C.B. 251707,199,199,199,OBS,Unknown,0,0,0,0
ES,OS25351207,SEAL,EACH,OILSEALS DF 25X35X12,199,199,199,OBS,Unknown,0,0,0,0
ES,OS28X24231,SEAL,EACH,O-RING SEALS 28X 24 XX2MM,199,199,199,SEALS,BB05,4,0,0.87,0
ES,OS30401030,SEAL,EACH,OILSEAL 30X40X10MM,199,199,199,SEALS,BT02,0,0,6.8,0
ES,OS30407X27,SEAL,EACH,OILSEAL 30 X40 X 7,199,199,199,OBS,BP29,0,0,0,0
ES,OS32527M08,SEAL,EACH,OIL SEAL MIM 32527,199,199,199,OBS,Unknown,0,0,0,0
ES,OS35345705,SEAL,EACH,OILSEAL 35X345X7,199,199,199,OBS,Unknown,0,0,0,0
ES,OS3RGCRD16,SEAL,EACH,1METRE 3MMRING CORD,199,199,199,OBS,Unknown,0,0,0,0
ES,OS405275M9,SEAL,EACH,OIL SEAL SM 40527,199,199,199,OBS,Unknown,0,0,0,0
ES,OS40559X28,SEAL,EACH,OIL SEALS 40 X55 X9,199,199,199,SEALS,BP29,0,0,0,0
ES,OS45362029,SEAL,EACH,OILSEALS 4 X 53 X 62,199,199,199,SEALS,,0,0,0,0
ES,OS4RGCRD15,SEAL,EACH,1 METRE4MM RING CORD,199,199,199,OBS,Unknown,0,0,0,0
ES,OS52X40712,SEAL,EACH,OILSEALS 52X40-7,199,199,199,OBS,BP29,0,0,0,0
ES,OS5838UM10,SEAL,EACH,OILSEAL UM 5838,199,199,199,SEALS,Unknown,0,0,0,0
ES,OS5RGCRD14,SEAL,EACH,1METRE 5MM RING CORD,199,199,199,OBS,Unknown,0,0,0,0
ES,OS6220RS11,SEAL,EACH,O RINGS SEALS 62X2MM,199,199,199,OBS,Unknown,0,0,0,0
ES,OS6880X825,SEAL,EACH,RU 6880 X 8MM OILSEAL,199,199,199,SEALS,,0,0,0,0
ES,OS7400SM13,SEAL,EACH,OILSEALS FOR SM74,199,199,199,OBS,Unknown,0,0,0,0
ES,OSPHN25M24,SEAL,EACH,RU. 18*25*4.5 PHNEUMATIC SEALS,199,199,199,OBS,BB05,0,0,0,0
ES,OSPHNEUM23,SEAL,EACH,PHNEUMATIC SEALS DE156,199,199,199,OBS,BB05,0,0,0,0
ES,OSPUPSEL26,SEAL,EACH,WATER PUMP SEALS (PEDRO PUMP)PKM60,199,199,199,OBS,BK45,0,0,0,0
ES,OSRING3620,SEAL,EACH,'O' RINGS 36MM ID,199,199,199,SEALS,BP29,0,0,0,0
ES,OSRU213521,SEAL,EACH,AIR SEALS RU 21 X 7,199,199,199,SEALS,,0,0,0,0
ES,OSRU274022,SEAL,EACH,AIR SEALS RU 27 40 X 7,199,199,199,SEALS,,0,0,0,0
ES,OSRUSEAL21,SEAL,EACH,RUBBER U SEAL UM5040 -07,199,199,199,OBS,Unknown,0,0,0,0
ES,PI10018900,BO,EACH,PIN,BO,BO,BO,BO,IB01,0,0,3.39,0
ES,PI10020400,BO,EACH,PIN,BO,BO,BO,BO,IB01,0,0,3.39,0
ES,POBADE6011,POLAR,EACH,POLAR 155 BLADE 1785 x 160 13.75,199,199,199,OBS,HG02,0,0,0,0
ES,POBLDES01,POLAR,EACH,POLAR BLADES,199,199,199,POLAR,IH01,0,0,393.33,0
ES,POC2926009,POLAR,EACH,CUTTING STICKS 292X60X4MM,199,199,199,OBS,HP67,0,0,0,0
ES,POC4602410,POLAR,EACH,CUTTING STICKS 460X24X4MM,199,199,199,OBS,HP67,0,0,0,0
ES,POCS115C05,POLAR,EACH,115CMX9.5X4.5MM CUTTING STICKS,199,199,199,POLAR,IF03,37,0,0,0
ES,POCS155C03,POLAR,EACH,POLAR CUTTING STICKS SIZE 155CMX10MMX4.5,199,199,199,POLAR,IF03,69,0,6.212973,0
ES,POCS930MM4,POLAR,EACH,930X10X4.5MM CUTTING STICKS FOR G3 POLAR,199,199,199,POLAR,CASH,0,0,8.696,0
ES,POCSJAKA08,POLAR,EACH,CUTTING STICKS,199,199,199,OBS,Unknown,0,0,0,0
ES,POJABLAD06,POLAR,EACH,MCHINE K... 1390X160X13 JACKAL BLADE,199,199,199,OBS,,0,0,0,0
ES,POS115GU07,POLAR,EACH,SCHNEIDER SENATOR115 GUILLOTINE BLADES,199,199,199,OBS,HG02,0,0,0,0
ES,POSENTOR11,POLAR,EACH,GUILLOTINE KNIFE 1350 X144 X9.95 SENATOR,199,199,199,OBS,HG02,0,0,0,0
ES,POTTGSTON02,POLAR,EACH,TEM TOOL GRINDING STONE (SOFT),199,199,199,OBS,Unknown,0,0,0,0
ES,PR35102160,BO,EACH,PROFILE NEOPRENE,BO,BO,BO,BO,IB01,0,0,5.8,0
ES,PR440000AL,BO,EACH,PRESSURE ROLLER,BO,BO,BO,BO,IB01,0,0,214.63,0
ES,PU18101401,BO,EACH,PULL OFF SPRING,BO,BO,BO,BO,IB01,0,0,40.51,0
ES,PU18102515,BO,EACH,PULL OFF SPRING,BO,BO,BO,BO,IB01,0,0,50.79,0
ES,PU18102518,BO,EACH,PULL OFF SPRING,BO,BO,BO,BO,IB01,0,0,35.19,0
ES,PU18105006,BO,EACH,PULL OFF SPRING,BO,BO,BO,BO,IB01,0,0,77.39,0
ES,RI12251000,BO,EACH,RING,BO,BO,BO,BO,IB01,0,0,8.46,0
ES,RI12254700,BO,EACH,RING,BO,,BO,BO,IB01,0,0,12.09,0
ES,RI12254900,BO,EACH,RING,BO,,BO,BO,IB01,0,0,15.48,0
ES,RI55115800,BO,EACH,RING,BO,BO,BO,BO,IB01,0,0,9.36,0
ES,RO00129000,BO,EACH,ROD,BO,BO,BO,BO,IB01,0,0,21.77,0
ES,RO55340600,BO,EACH,ROLLER,BO,BO,BO,BO,IB01,0,0,169.29,0
ES,RO97109100,BO,EACH,ROD,BO,BO,BO,BO,IB01,0,0,16.93,0
ES,ROAIRCLD18,606,EACH,AIR CYLINDERS,199,199,199,RO,Unknown,0,0,9.14,0
ES,RODACONTL19,606,EACH,DAMPER CONTROL UNITS,199,199,199,RO,Unknown,0,0,5,0
ES,RODEGRIP10,606,EACH,DELIVERY GRIPPER,199,199,199,RO,Unknown,0,0,10,0
ES,ROFECOBOX11,606,EACH,FEEDER CONTACTOR BOX,199,199,199,RO,Unknown,0,0,10,0
ES,ROGRPWAGO9,606,EACH,TRANSFARE GRIPPER WAGONS,199,199,199,RO,Unknown,0,0,0,0
ES,ROILFILT14,606,EACH,OIL FILTER,199,199,199,RO,Unknown,0,0,1.5,0
ES,ROILPUMP13,606,EACH,OIL PUMP,199,199,199,ROLAND,FM01,2,0,2663.2,0
ES,ROLDRVSHFT7,606,EACH,LOWERINK UNIT DRIVE SHAFT,199,199,199,RO,Unknown,0,0,10,0
ES,ROLGERASSBLY6,606,EACH,LOWER INK UNIT DRIVE GEAR ASSEMBLY,199,199,199,RO,Unknown,0,0,10,0
ES,ROLINUNTS4,606,EACH,LOWER INK UNITS SETS,199,199,199,RO,Unknown,0,0,12.5,0
ES,ROLLER1040X100X80X30,ROLLERS,EACH,ROLLERS 1040X100X80 - 30SHORE,,,199ROLLERS,OBS,BD49,0,0,395,0
ES,ROLLER1040X203X180,ROLLERS,EACH,ROLLER 1040X203X180 -80SHORE,199,199,199ROLLERS,OBS,BD49,0,0,0,0
ES,ROLLER1040X60X40X30,ROLLERS,EACH,ROLLER1040X60X40 - 30 SHORE,199,199,199ROLLERS,OBS,BD49,0,0,235,0
ES,ROLLER1040X93X70X30,ROLLERS,EACH,ROLLER1040X93X70 - 30 SHORE,199,199,199ROLLERS,OBS,BD49,0,0,265,0
ES,ROLLER750X54X30X30,ROLLERS,EACH,ROLLER750X54X30 - 30SHORE,199,199,199ROLLERS,OBS,BD49,0,0,138,0
ES,ROLLER750X55X50X30,ROLLERS,EACH,ROLLER750X55X50 - 30SHORE,199,199,199ROLLERS,OBS,,0,0,0,0
ES,ROLLER750X64X50X30,ROLLERS,EACH,ROLLER750X64X50 - 30SHORE,199,199,199ROLLERS,OBS,BD49,0,0,172,0
ES,ROLLER750X65X40X30,ROLLERS,EACH,ROLLERS750X65X40 - 30SHORE,199,199,199ROLLERS,OBS,BD49,0,0,160,0
ES,ROLLER750X75X50X30,ROLLERS,EACH,ROLLER750X75X50 - 30SHORE,199,199,199ROLLERS,OBS,,0,0,0,0
ES,ROLLER750X85X60X30,ROLLERS,EACH,ROLLER750X85X60 - 30SHORE,199,199,199ROLLERS,OBS,,0,0,0,0
ES,ROLLERS1040X55X32X30,ROLLERS,EACH,ROLLERS1040X55X32MM 30SHORE,199,199,199ROLLERS,OBS,BD49,0,0,189.33333,0
ES,ROLLERS1040X68X48X30,ROLLERS,EACH,ROLLERS1040X68X48X30SHORE,199,199,199ROLLERS,OBS,BD49,0,0,302,0
ES,ROLLERS1040X75X50X30,ROLLERS,EACH,ROLLERS1040X75X50MM 30SHORE,,,199ROLLERS,OBS,BD49,0,0,285,0
ES,ROLLERS1040X90X70X30,ROLLERS,EACH,ROLLERS1040X90X70MM 30SHORE,199,199,199ROLLERS,OBS,BD49,0,0,295,0
ES,ROLLERS1450X100X80,ROLLERS,EACH,ROLLERS 1450X100X80MM 30 SHORE,199,199,199ROLLERS,OBS,BD49,0,0,465,0
ES,ROLLERS1450X145X120,ROLLERS,EACH,ROLLERS 1450X145X120 30SHORE,199,199,199ROLLERS,OBS,BD49,0,0,760,0
ES,ROLLERS1450X93X70,ROLLERS,EACH,ROLLERS1450X93X70MM 30SHORE,199,199,199ROLLERS,OBS,BD49,0,0,456,0
ES,ROLOMPUNT17,606,EACH,LOWER UNIT IMPRESSION SOLENOIDS,199,199,199,RO,Unknown,0,0,2.5,0
ES,ROMNDRVE01,606,EACH,MAIN CONTROL BOX MAIN DRIVE,199,199,199,RO,Unknown,0,0,8000,0
ES,ROPREGISTER21,606,EACH,PLATE REGISTER THREADED HOUSING,199,199,199,RO,Unknown,0,0,10,0
ES,ROPRESSW12,606,EACH,OIL PRESSURE SWITCHES,199,199,199,RO,Unknown,0,0,1.05,0
ES,ROPRINTROLLERS20,RO,EACH,PRINTING ROLLERS SETS,199,199,199,RO,Unknown,0,0,16.666,0
ES,ROSETGEAR5,606,EACH,SET GEARS,199,199,199,RO,Unknown,0,0,5,0
ES,ROTMPSOL16,606,EACH,TOP UNIT IMPRESSION SOLENOIDS,199,199,199,RO,Unknown,0,0,0,0
ES,ROTOPDMPUNIT2,606,EACH,TOP DAMPER UNIT,199,199,199,RO,Unknown,0,0,20,0
ES,ROUINKUTS3,606,EACH,UPPER INK UNITS SETS,199,199,199,RO,Unknown,0,0,0,0
ES,ROVSLNID15,606,EACH,INK VIBRATOR SOLENOIDS,199,199,199,RO,Unknown,0,0,2.5,0
ES,ROWAGCHAN8,606,EACH,SET WAGON CHAINS,199,199,199,RO,Unknown,0,0,5,0
ES,RS-06-13108,ROLAND,EACH,3175-06-13 STUDS,199,199,199,OBS,BI14,0,0,0,0
ES,RS06STD130,ROLAND,EACH,3175-06-10 STUDS 1/8-6MM,199,199,199,OBS,,0,0,0,0
ES,RS1/2FTRE135,ROLAND,EACH,1/2 FILTER REGULATER,199,199,199,OBS,,0,0,0,0
ES,RS1/2VLE151,ROLAND,EACH,1/2 INCH  SOLENOID VALVE 3 -2 WAY,199,199,199,ROLAND,BR10,0,0,520,0
ES,RS1/4FLR115,ROLAND,EACH,1/4 FESTO FILTER REGULATORS,199,199,199,OBS,BO01,0,0,200,0
ES,RS1/8EL106,ROLAND,EACH,4MM 1/8 ELBOWS,199,199,199,OBS,BI14,0,0,9.8,0
ES,RS102RBV09,ROLAND,EACH,1/4 ROLAND BALL VALVES,199,199,199,OBS,BM36,0,0,0,0
ES,RS1080C152,ROLAND,EACH,M10X80 SOC HEAD CAP SCREWS,199,199,199,OBS,CT BOLTS,0,0,0.373913,0
ES,RS126TEE82,ROLAND,EACH,T. PIECE NYLON CONNECTOR,199,199,199,OBS,BT02,0,0,7.2,0
ES,RS12MFIT81,ROLAND,EACH,1/2" FITTINGS,199,199,199,OBS,BI14,0,0,0,0
ES,RS12MTEE82,ROLAND,EACH,3104 TEE PIECE,199,199,199,ROLAND,BI14,42,0,4.72,0
ES,RS140NYN71,ROLAND,EACH,140-6 NYLON TUBING,199,199,199,OBS,BI14,0,0,0,0
ES,RS18HNK181,ROLAND,EACH,TH SHANK HSCO END MILL 18MM,199,199,199,ROLAND,,0,0,0,0
ES,RS18KNK181,ROLAND,EACH,TH SHANK HSCO END MILL 18MM,199,199,199,ROLAND,Unknown,0,0,51.42,0
ES,RS22206153,ROLAND,EACH,SPRINGS 22206,199,199,199,ROLAND,FM01,7,0,21.701,0
ES,RS22207155,ROLAND,EACH,SPRINGS 22207,199,199,199,OBS,FM01,0,0,134.47,0
ES,RS23286154,ROLAND,EACH,SPRINGS 23286,199,199,199,OBS,FM01,0,0,131.74,0
ES,RS232SP118,ROLAND,EACH,COMP SPRING 01232034,199,199,199,OBS,HS30,0,0,0,0
ES,RS2413OL07,ROLAND,EACH,2413 OLIVES,199,199,199,OBS,Unknown,0,0,0,0
ES,RS24PSD546,ROLAND,EACH,24V DC POWER SUPPLY,199,199,199,ROLAND,LT11,2,0,1390,0
ES,RS300LR132,ROLAND,EACH,PNEUMATIC CLINDER 00 580 4300,199,199,199,OBS,BT02,0,0,0,0
ES,RS30MPSU39,ROLAND,EACH,30MM PLASTIC SUCKERS  66.028.403,199,199,199,ROLAND,IH01,4,0,0,0
ES,RS30MRSU37,ROLAND,EACH,30MM RUBBER SUCKERS 66.028.401,199,199,199,ROLAND,IH01,130,0,0,0
ES,RS39VNE150,ROLAND,EACH,CARBON VANES 240X39X4MM,199,199,199,OBS,IF02,0,0,1052.46,0
ES,RS40H25C83,ROLAND,EACH,PNEUMATIC CYLINDERS D40H25,199,199,199,BEAR,FM01,4,0,372.173,0
ES,RS40MPSU40,ROLAND,EACH,40MM PLASTIC SUCKERS 66.028.404,199,199,199,ROLAND,IH01,9,0,0.74,0
ES,RS40MRSU38,ROLAND,EACH,40MM RUBBER SUCKERS 66.028.402,199,199,199,ROLAND,FM01,121,0,1.2461,0
ES,RS48VNE149,ROLAND,EACH,SET CARBON VANES 240X48X4.0MM ( 7),199,199,199,OBS,IF02,0,0,1002.345,0
ES,RS55FLA116,ROLAND,EACH,FLAT NEEDLE BEARING 005500477,199,199,199,OBS,HS30,0,0,0,0
ES,RS60DVE179,ROLAND,EACH,DOVE TAIL CUTTER 35MM 60 DEGREES,199,199,199,ROLAND,CASH,0,0,207.71,0
ES,RS613EB109,ROLAND,EACH,3109 -06-13 ELBOW,199,199,199,OBS,BT02,0,0,6.1,0
ES,RS68RCER99,ROLAND,EACH,3168 -06-04 REDUCER,199,199,199,OBS,BI14,0,0,0,0
ES,RS74SHAT95,ROLAND,EACH,MACHINE SHAFT,199,199,199,OBS,,0,0,0,0
ES,RSAIR94K33,ROLAND,EACH,AIR CYLINDER CODE 94K-0637 R600,199,199,199,OBS,Unknown,0,0,0,0
ES,RSAIRPVC76,ROLAND,EACH,AIR DUCT PVC BLACK 50 mm,199,199,199,OBS,BU20,0,0,0,0
ES,RSAPPSW168,ROLAND,EACH,APPROXIMATE SWITCH,199,199,199,ROLAND,IM03,0,0,552.47724,0
ES,RSARMTB164,ROLAND,EACH,ARMOUERED TUBE,,,199,ROLAND,IM03,0,0,0,0
ES,RSAXBEAR93,ROLAND,EACH,AXIAL BEARING DISC,199,199,199,ROLAND,BF05,0,0,0,0
ES,RSAXBUSH95,ROLAND,EACH,AXIAL BUSHING,199,199,199,OBS,FM01,4,0,22.48,0
ES,RSB800RO63,ROLAND,EACH,BRACKETS FOR ROLLAND 800,199,199,199,OBS,Unknown,0,0,0,0
ES,RSBALLBE59,ROLAND,EACH,BALL BEARINGS 00079273,199,199,199,OBS,,0,0,0,0
ES,RSBB111Z05,ROLAND,EACH,BLANKET BOLTS 4154-Z111,199,199,199,OBS,Unknown,0,0,0,0
ES,RSBERPO123,ROLAND,EACH,SPONGE RUBBER 6MM X 25MM,199,199,199,OBS,BU20,0,0,0,0
ES,RSBKERB156,ROLAND,EACH,BECKER SV5/330/1 BLOWER COMPLETE,199,199,199,OBS,,0,0,0,0
ES,RSBLOCKS87,ROLAND,EACH,BLOCKS AND RODS M/CED,199,199,199,OBS,BQ20,0,0,0,0
ES,RSBLOWER91,ROLAND,EACH,BLOWER 98.179.1911/01,199,199,199,OBS,BF05,0,0,0,0
ES,RSBMATR101,ROLAND,EACH,BIG BUSHES MATR EN 24,199,199,199,OBS,BT54,0,0,0,0
ES,RSBOVER160,ROLAND,EACH,BRIDGE OVER ROLLERS,199,199,199,ROLAND,Unknown,1,0,91.14088,0
ES,RSBRADIS61,ROLAND,EACH,BRAKE DISK 037 X 095290 PAIR,199,199,199,OBS,,0,0,0,0
ES,RSBRKET089,ROLAND,EACH,BRACKET TO BE MACHINED,199,199,199,OBS,BQ20,0,0,0,0
ES,RSBW70MF21,ROLAND,EACH,BRUSH WHEEL MFT-70,199,199,199,OBS,Unknown,0,0,0,0
ES,RSBZ40CF53,ROLAND,EACH,BLOWER Z40 V110 CFM,199,199,199,ROLAND,FM01,0,0,53.005,0
